Scrip Code,COMPANY,ISIN No.,Close Price
507880,VIP Industries Ltd,INE054A01027,560.750000
532822,Vodafone Idea Ltd,INE669E01016,16.870000
500575,Voltas Ltd,INE226A01021,1097.800000
509966,VST Industries Ltd.,INE710A01016,3628.500000
532144,Welspun Corp Ltd,INE191B01025,566.500000
514162,Welspun Living Ltd.,INE192B01031,158.600000
505533,Westlife Development Ltd,INE274F01020,807.900000
500238,Whirlpool of India Ltd,INE716A01013,1261.750000
507685,Wipro Ltd,INE075A01022,532.200000
532648,Yes Bank Ltd,INE528G01035,25.230000
505537,Zee Entertainment Enterprises Ltd,INE256A01028,171.650000
504067,Zensar Technologies Ltd,INE520A01027,532.100000
533023,ZF Commercial Vehicle Control Systems India Ltd,INE342J01019,14547.750000
543320,Zomato Ltd,INE758T01015,164.100000
532321,Zydus Lifesciences Ltd,INE010B01027,942.600000
531335,Zydus Wellness Ltd,INE768C01010,1597.950000
